Episode Number, Total Reward, Total Steps, 
1340,0.4,6
1341,0.8,2
1342,0.7,3
1343,0.7,3
1344,0.6,4
1345,0.6,4
1346,0.5,5
1347,0.7,3
1348,0.7,3
1349,0.8,2
1350,0.8,2
1351,0.7,3
1352,0.8,2
1353,0.7,3
1354,0.7,3
1355,0.6,4
1356,0.8,2
1357,0.5,5
1358,0.8,2
1359,0.6,4
1360,0.6,4
1361,0.6,4
1362,0.7,3
1363,0.5,5
1364,0.8,2
1365,0.4,6
1366,0.7,3
1367,0.5,5
1368,0.7,3
1369,0.4,6
1370,0.6,4
1371,0.6,4
1372,0.8,2
1373,0.8,2
1374,0.6,4
1375,0.7,3
1376,0.7,3
1377,0.8,2
1378,0.8,2
1379,0.7,3
1380,0.8,2
1381,0.5,5
1382,0.7,3
1383,0.7,3
1384,0.7,3
1385,0.5,5
1386,0.8,2
1387,0.8,2
1388,0.8,2
1389,0.6,4
1390,0.6,4
1391,0.4,6
1392,0.6,4
1393,0.4,6
1394,0.5,5
1395,0.6,4
1396,0.6,4
1397,0.6,4
1398,0.6,4
1399,0.8,2
1400,0.7,3
1401,0.7,3
1402,0.7,3
1403,0.5,5
1404,0.6,4
1405,0.7,3
1406,0.8,2
1407,0.6,4
1408,0.8,2
1409,0.7,3
1410,0.5,5
1411,0.7,3
1412,0.7,3
1413,0.8,2
1414,0.7,3
1415,0.8,2
1416,0.5,5
1417,0.6,4
1418,0.5,5
1419,0.6,4
1420,0.5,5
1421,0.6,4
1422,0.7,3
1423,0.6,4
1424,0.8,2
1425,0.6,4
1426,0.6,4
1427,0.6,4
1428,0.6,4
1429,0.6,4
1430,0.5,5
1431,0.6,4
1432,0.7,3
1433,0.8,2
1434,0.7,3
1435,0.8,2
1436,0.7,3
1437,0.8,2
1438,0.6,4
1439,0.6,4
1440,0.8,2
1441,0.8,2
1442,0.7,3
1443,0.4,6
1444,0.5,5
1445,0.5,5
1446,0.6,4
1447,0.7,3
1448,0.7,3
1449,0.8,2
1450,0.6,4
1451,0.8,2
1452,0.4,6
1453,0.7,3
1454,0.7,3
1455,0.6,4
1456,0.5,5
1457,0.7,3
1458,0.7,3
1459,0.6,4
1460,0.7,3
1461,0.7,3
1462,0.5,5
1463,0.6,4
1464,0.6,4
1465,0.8,2
1466,0.8,2
1467,0.7,3
1468,0.8,2
1469,0.7,3
1470,0.8,2
1471,0.6,4
1472,0.6,4
1473,0.8,2
1474,0.5,5
1475,0.7,3
1476,0.8,2
1477,0.6,4
1478,0.8,2
1479,0.6,4
1480,0.7,3
1481,0.6,4
1482,0.6,4
1483,0.7,3
1484,0.5,5
1485,0.7,3
1486,0.7,3
1487,0.7,3
1488,0.7,3
1489,0.6,4
1490,0.6,4
1491,0.5,5
1492,0.8,2
1493,0.7,3
1494,0.4,6
1495,0.8,2
1496,0.5,5
1497,0.8,2
1498,0.8,2
1499,0.8,2
1500,0.5,5
1501,0.7,3
1502,0.7,3
1503,0.6,4
1504,0.8,2
1505,0.7,3
1506,0.7,3
1507,0.5,5
1508,0.7,3
1509,0.5,5
1510,0.8,2
1511,0.6,4
1512,0.6,4
1513,0.6,4
